Employee ID,Age,Gender,Job Role,Department,Monthly Income,Years at Company,Number of Promotions,Last Raise Percentage,Distance from Office,Job Satisfaction,Performance Rating,Attrition
317,37,Female,Engineer,IT,9803,28,1,5.2572321043453325,45.28868113192194,7,5,No
318,35,Female,HR,Engineering,7461,0,3,4.646957648150822,25.72341087451732,8,1,Yes
319,33,Male,Sales,Sales,9296,28,3,4.7983930550790905,14.638436789867013,5,5,No
320,44,Male,Manager,IT,9565,24,0,0.5899535067962614,21.315429963893546,6,2,No
321,36,Male,Sales,Support,9462,10,0,13.821525227212959,16.236031251283553,3,1,No
322,49,Female,Sales,Sales,13022,12,3,19.716961743261866,9.38240058515065,8,1,No
323,55,Female,Technician,HR,14901,26,0,6.180642831024457,26.72162611256416,9,5,Yes
324,23,Male,Sales,Support,3082,20,3,18.596667234568955,37.73097251064852,4,2,No
325,53,Male,Technician,Sales,12503,16,3,12.13085218741827,38.493941737969266,10,3,No
326,44,Male,Technician,Engineering,10963,23,4,4.498685306821613,37.75007269123053,1,4,No
327,43,Male,Technician,IT,8990,15,0,0.2372927428693461,33.2078430236049,10,3,No
328,46,Female,Manager,Support,14531,18,2,14.474628570415026,1.0,9,4,No
329,43,Male,Sales,Engineering,8752,25,2,13.931484699841405,24.421937478138858,1,5,No
330,43,Male,Sales,Sales,14886,24,5,5.232425443208486,4.833412259899415,6,4,No
331,27,Male,Technician,HR,9222,25,2,6.654101782779847,5.658085157259965,7,5,No
332,36,Female,Sales,IT,14639,14,2,17.960934786323286,38.06699759882378,4,1,No
333,58,Female,Sales,IT,6668,17,4,3.1446662206966414,44.80599778293757,7,5,No
334,54,Male,Technician,Support,4615,28,1,16.708877362438223,42.69261580015799,8,2,No
335,29,Male,HR,Engineering,7246,5,4,3.384468850354918,46.617813496724715,10,3,No
336,26,Male,HR,Sales,13995,3,4,9.634542714769944,25.80869269265106,1,1,No
337,25,Male,Technician,Sales,5062,3,0,9.979305754095044,50.0,7,4,No
338,27,Male,Manager,Engineering,11971,29,2,9.44179292871857,22.90258212823544,3,3,No
339,53,Female,Sales,IT,10555,12,2,5.758591381357778,42.41690718665864,3,3,No
340,51,Female,Sales,Engineering,4058,5,1,0.9715107690703881,6.19080762067648,8,3,No
341,56,Female,HR,Sales,5398,9,4,14.663095379961199,10.37359114389859,1,5,No
342,37,Male,Technician,Engineering,14196,13,3,5.513538063744889,27.87160947214329,6,1,No
343,34,Female,Manager,IT,5330,27,1,12.198307424106364,9.857734975352907,5,4,No
344,51,Female,Technician,Support,4759,5,0,19.83111785360402,2.1458398437681736,1,4,No
345,40,Male,HR,IT,3427,2,2,16.74068889467764,6.8343618261728505,6,1,No
346,38,Male,HR,HR,8377,8,2,3.3430281629563674,41.556235195360664,3,3,No
347,40,Male,Sales,HR,8029,28,2,13.094752859340694,50.0,8,4,No
348,49,Male,Engineer,Engineering,6876,0,1,12.045582636307726,30.83930969555977,1,5,Yes
349,47,Male,Manager,IT,13682,14,0,8.460512077992348,44.38806110533379,3,5,No
350,58,Female,Manager,IT,5116,14,4,7.829079619860795,39.58436895745899,4,4,No
351,47,Male,Engineer,Sales,13513,27,2,5.702260492585369,9.952781164340099,4,2,No
352,44,Female,HR,Support,3559,29,0,10.741303201685724,29.266586143848613,5,3,No
353,30,Male,Technician,IT,8441,6,1,16.07254795907022,44.61233314347862,1,4,No
354,33,Female,Manager,Engineering,12577,14,3,17.550066727685408,41.697513518635965,7,2,No
355,22,Male,Engineer,Sales,5617,6,3,14.456471863954064,23.41402195475554,10,3,Yes
356,22,Female,Sales,Sales,13146,12,4,9.669007223478793,16.679314759611444,2,3,No
357,55,Male,Sales,Engineering,3589,11,1,19.161905671738282,38.31641095133979,6,1,No
358,53,Male,HR,Engineering,3498,14,2,6.295576644117068,31.001396475629285,8,4,No
359,46,Female,Manager,IT,9347,6,1,9.57093377451031,7.9821442231459585,8,3,No
360,22,Male,Technician,IT,10904,4,0,17.198742969186245,12.701590238236957,5,2,No
361,37,Female,Manager,Sales,14014,14,0,3.6924665747521312,31.952790558937476,4,5,No
362,26,Female,Sales,Sales,12721,8,2,3.157566905378777,11.645409054438916,10,3,No
363,43,Male,Manager,Support,12830,5,3,15.650849428486438,32.44674155009023,7,1,No
364,50,Male,Sales,Sales,12324,25,0,17.41141660744125,34.051952414258345,10,2,No
365,24,Female,Engineer,Engineering,10432,29,2,0.0,11.98208246055201,4,4,No
366,33,Male,Engineer,Engineering,8956,25,1,15.28172203193797,24.484231316212128,10,3,No
367,47,Female,Sales,Support,7483,4,0,8.489234408290741,47.94206702154804,1,1,Yes
368,37,Female,Technician,HR,11607,18,3,14.074536462015185,35.11290981991082,9,3,No
369,58,Male,Technician,HR,7996,26,0,4.6437681839095255,43.87448047954231,1,2,No
370,43,Male,Manager,Engineering,4591,19,1,19.460255053181676,31.29474858621981,10,5,No
371,50,Female,Sales,HR,7407,30,2,18.21001880685116,12.379594294537121,7,2,Yes
372,35,Male,HR,HR,6883,15,1,8.119450565358502,34.31946721138144,9,5,No
373,49,Male,Technician,Support,4607,18,3,15.781327630711331,41.51397647011787,2,3,Yes
374,26,Male,Technician,Sales,6724,26,3,17.898514542749012,1.0,2,4,No
375,51,Female,Engineer,Sales,10555,0,2,9.225060498300389,8.414280256025709,6,3,No
376,26,Male,Technician,HR,12907,22,4,18.937710038722305,27.14147104309763,7,3,No
377,33,Male,Technician,IT,3202,12,4,19.537142511665714,24.852595636176623,1,1,No
378,37,Female,Technician,Support,6854,18,0,4.344254779473924,49.4313996963832,5,5,No
379,47,Male,Sales,HR,11301,1,0,1.333333592912016,13.758010187394822,1,5,Yes
380,47,Male,Sales,IT,3768,16,0,6.622995680580588,38.99020887479452,3,3,Yes
381,42,Female,Engineer,IT,3138,24,2,7.58273030860251,42.830454351097245,1,1,No
382,57,Female,Manager,Support,3220,9,1,1.8535279743337507,33.938109547323506,10,5,No
383,54,Female,Technician,Sales,10356,12,0,2.813191149619152,25.59355104766325,1,3,No
384,51,Male,Manager,Engineering,12052,0,0,19.43398243956731,41.983181885408904,9,1,No
385,58,Female,Sales,IT,6927,12,4,14.746011926527352,5.287439928289821,1,3,No
386,44,Male,Technician,Engineering,5387,9,1,17.498761385200506,46.650699856455894,7,2,No
387,31,Male,Manager,Engineering,5525,12,2,16.969742627373634,11.364352792825708,7,3,No
388,26,Male,Manager,Support,8054,28,1,7.562887186018288,6.407939744690923,4,2,No
389,57,Male,HR,Sales,12637,14,4,13.757278831558054,20.621133296606263,8,4,No
390,55,Female,Sales,Support,9956,5,2,3.6804398886027467,50.0,2,2,Yes
391,52,Male,Engineer,IT,4609,25,3,11.033344015439768,15.786949185647144,7,3,No
392,31,Female,Engineer,Sales,8443,13,0,4.197569559603802,2.3907781467734033,7,5,No
393,40,Female,HR,HR,3198,7,2,3.208619257983236,3.0260617454441254,10,5,No
394,53,Female,Manager,Sales,14055,20,3,0.0,10.458117330879482,1,3,No
395,22,Male,HR,Support,8984,22,2,6.784244448702392,7.785500124554959,5,4,No
396,26,Female,HR,Support,12352,17,2,18.99702398667437,18.26479381152108,9,5,No
397,25,Male,Sales,Engineering,4369,14,4,2.4444358970208646,11.129042750331038,1,1,No
398,37,Male,Technician,HR,6571,23,2,10.046289107607278,33.47587899969423,6,1,Yes
399,45,Female,Manager,Sales,13414,26,0,13.741362345295814,26.3545261365582,6,5,No
400,37,Male,Engineer,HR,3488,25,1,9.917233614002845,34.06734276801951,10,2,No
401,23,Male,Engineer,Engineering,6540,7,2,13.73554154330009,16.297040959963223,3,5,No
402,49,Female,HR,HR,14059,11,2,3.325913013156847,21.483375970509183,6,4,No
403,53,Male,HR,HR,13619,20,4,0.4832652201519161,43.15942113673648,8,2,No
404,48,Female,HR,Sales,13069,22,0,5.399915070170093,49.31490478441003,5,2,No
405,41,Male,Manager,HR,12056,10,0,12.182714258711872,43.47973269018944,2,2,Yes
406,45,Male,HR,Engineering,5180,1,2,5.090141828162105,22.546352752499285,6,2,No
407,33,Male,HR,IT,14220,6,4,7.30214103420726,44.677946569052054,1,1,Yes
408,56,Male,Technician,IT,14290,21,2,16.096756609555346,27.34872436824203,2,2,No
409,54,Male,Manager,Support,6328,3,1,6.599438726280688,6.004305623892295,10,4,No
410,54,Female,Sales,IT,6634,13,1,8.853644159047693,21.936421776542776,10,4,No
411,58,Female,Sales,Sales,3655,3,2,19.089622210964123,50.0,2,3,No
412,33,Female,Technician,Support,8986,23,2,12.254096673392642,35.74211494424,7,3,No
413,24,Male,Engineer,IT,12571,1,1,9.954469055112348,16.699189614256763,5,2,No
414,22,Female,Sales,IT,3235,0,2,7.2050046534564505,45.46335882884109,4,5,No
415,54,Female,Manager,Support,3988,1,4,10.407709060956794,17.10314142954933,8,3,No
416,31,Female,Engineer,Sales,4382,12,1,14.686141211002235,15.60130034631468,10,1,No
417,50,Male,HR,Support,12006,26,2,20.0,35.55395113533454,5,1,No
418,34,Female,Manager,Sales,14158,19,1,12.996954735688579,30.238107943355807,4,1,No
419,33,Female,Engineer,Sales,12881,16,0,15.806341094489797,14.36255145214776,3,1,No
420,52,Male,Sales,Engineering,8629,24,2,1.7683556923016663,25.788163708083133,5,3,Yes
421,23,Female,HR,IT,14992,12,3,0.28748900272418165,16.872941806762146,6,1,No
422,56,Male,HR,IT,5486,16,2,14.688220618174903,35.658011992997636,9,1,No
423,44,Female,Manager,HR,4665,4,2,5.234081404561904,7.0141542915435355,5,4,No
424,38,Female,HR,Support,13827,23,0,17.55356500744111,40.12833418584417,4,2,No
425,47,Female,Engineer,Engineering,6986,24,3,10.453890855027595,12.274260881796703,4,3,No
426,29,Male,Technician,IT,11186,24,4,9.570418959108908,11.98902007021927,8,3,No
427,50,Male,Sales,HR,4823,7,0,15.45637544929453,12.981795252857737,2,3,No
428,47,Female,Manager,Engineering,8828,21,0,14.821920071036756,47.933099295870036,5,5,No
429,31,Male,Technician,Sales,8430,18,0,14.085530647799551,34.93347345845444,3,3,Yes
430,47,Male,Technician,IT,8336,28,2,13.798019120010792,39.04837239544866,4,1,Yes
431,55,Female,Manager,Support,7088,14,0,6.1096446868697,31.45298462907039,10,1,No
432,28,Male,Engineer,Engineering,3610,8,3,18.529510719509833,47.6516468437366,3,5,No
433,25,Male,Sales,HR,12527,17,1,17.812828194547357,9.449934394119879,4,2,No
434,32,Male,Manager,Support,6868,15,4,6.5880988292093345,31.382245513746714,3,4,No
435,50,Male,Technician,Sales,7325,18,3,16.093890785211613,44.20842480487534,3,3,No
436,57,Female,Technician,Support,14884,21,4,17.8221702782507,36.06555754466136,5,5,No
437,46,Female,Manager,HR,7435,7,2,12.365099422513756,46.2684439382207,6,5,No
438,42,Female,Technician,Sales,14758,6,2,11.111583854162308,25.53657828369671,1,2,No
439,57,Female,Manager,HR,13403,24,0,8.967655775414745,38.39159853746795,4,2,No
440,31,Female,Manager,IT,5163,20,4,3.2612131495741425,6.630872172602112,7,5,No
441,58,Female,Sales,HR,11262,8,2,1.7468735241886169,14.830655110687065,9,5,No
442,30,Male,Manager,Support,4749,21,2,16.4030054993423,24.835301823001764,10,4,No
443,45,Female,Technician,IT,7945,11,4,11.466524542108573,38.6189836496527,9,4,No
444,56,Male,HR,IT,8172,13,2,2.4500298067053228,19.798067738269797,10,1,No
445,56,Female,Sales,Engineering,3341,9,0,8.326360542897389,31.816956571013613,4,3,No
446,57,Female,Technician,Support,7683,15,2,5.9646874290047265,23.10844701852184,8,1,Yes
447,39,Male,Technician,Support,14018,28,3,17.509559084513683,38.924726321668274,1,2,No
448,53,Female,Sales,Sales,6831,1,3,10.144403622920052,10.785922107773427,5,2,No
449,45,Male,Sales,HR,5379,5,0,7.333648405031807,30.056185651646945,2,3,No
450,44,Female,Technician,HR,9105,11,3,9.422599257838673,33.5842196450933,9,4,No
451,53,Male,HR,Support,6869,3,2,15.98127095182682,24.211118052156564,3,5,No
452,58,Female,Engineer,HR,9068,4,3,18.602025751932523,39.130120462483866,10,3,No
453,33,Male,Technician,Support,14465,0,3,15.849886973969447,5.64026007387165,2,3,Yes
454,34,Male,Sales,IT,5439,16,2,9.857182863955725,46.241763734241275,1,3,No
455,44,Male,Manager,HR,10906,25,5,19.931185242797902,16.98765913975327,2,1,No
456,46,Male,Manager,HR,13259,4,0,3.75917742324819,40.30556988801944,3,5,No
457,56,Male,Sales,Support,14731,25,4,2.2682732007785744,17.091087144020648,10,5,No
458,51,Female,Sales,Support,10857,10,5,13.518226280710469,29.32192250940099,2,1,Yes
459,38,Male,Engineer,Sales,8429,9,3,5.18114990615047,18.517392047154317,5,1,No
460,41,Male,Sales,HR,3471,14,1,5.183211122286409,37.55115008527315,9,5,No
461,46,Male,Manager,Engineering,11059,23,4,11.70233517362531,35.60791007605793,9,2,No
462,43,Female,HR,Support,6765,23,2,8.078062275674844,24.026852729456024,3,2,No
463,34,Female,Sales,Engineering,10826,2,2,17.317565592208815,49.60780449198723,10,3,No
464,40,Female,Engineer,IT,10912,15,2,4.512246909502555,21.12904578190429,5,4,No
465,57,Female,HR,IT,11845,8,1,19.935813979321058,16.614962762467343,9,2,No
466,33,Male,Engineer,Engineering,3461,24,1,7.187868318527881,3.218442714164226,7,5,Yes
467,40,Male,HR,IT,4173,26,0,10.857780855268333,12.053158607183297,3,1,Yes
468,33,Male,Sales,Engineering,4667,22,1,2.646642196174316,15.013350298113767,7,2,No
469,30,Female,Manager,Sales,14937,5,0,11.585980254922799,6.391605407790852,8,5,No
470,28,Female,HR,Sales,6321,8,2,19.225697888697912,27.87672542646603,1,2,No
471,49,Male,Technician,IT,11831,26,1,14.987955557540229,41.3027328466619,7,3,No
472,35,Male,Engineer,Engineering,7369,21,3,4.881091202990366,27.261161358261106,9,5,No
473,52,Male,HR,Engineering,11673,18,3,8.852234216681257,35.15206745943055,7,2,Yes
474,40,Male,Engineer,Engineering,11273,5,3,8.50866628058095,18.06021473090125,4,4,No
475,37,Female,Manager,IT,14495,10,1,1.9589553518502,6.096887225418187,6,1,No
476,26,Male,Engineer,Engineering,7126,1,1,17.71700361355332,10.962996622912005,5,1,No
477,56,Female,Engineer,Support,5793,19,1,7.761677217024272,25.325029399061666,8,1,No
478,33,Male,Technician,Engineering,12299,27,3,9.885192222081894,27.260086977266745,9,4,No
479,46,Female,Engineer,Support,9185,6,2,5.824955497531372,7.8488223564093325,8,5,No
480,42,Female,HR,Sales,6785,23,4,3.047912535754751,16.642232691379725,6,1,No
481,57,Female,Engineer,Support,3250,22,2,18.042212395429473,30.150423009864273,2,4,No
482,44,Female,Sales,Sales,13626,20,1,0.7479495532020142,41.10119656753057,7,4,No
483,37,Female,Engineer,IT,4620,3,4,7.997590026322612,12.478982026599034,9,5,No
484,35,Female,Sales,Sales,12910,23,4,14.613908538939649,11.509592849890783,10,4,No
485,52,Female,Engineer,Sales,11457,27,2,6.1771583640173215,35.00376415612224,10,3,No
486,26,Female,Engineer,Engineering,3021,24,3,8.920572139244916,30.544474512992707,4,2,No
487,56,Female,HR,HR,5123,8,0,9.350149180792192,43.96101051079351,9,4,No
488,44,Female,Sales,Sales,4510,16,3,19.901632244716147,7.411867290512655,2,4,No
489,50,Female,Sales,Support,6852,3,3,15.166026756017327,37.47363252984975,9,2,No
490,32,Female,Technician,IT,7775,12,4,19.342307475135808,11.091440515650447,4,3,No
491,39,Male,Engineer,Support,14130,19,1,13.862909479787211,34.436141192378514,9,1,Yes
492,33,Male,Engineer,IT,10008,25,1,5.381057761849391,17.281748406741542,1,1,No
493,30,Male,HR,Support,6422,15,4,5.749776180800577,10.504305371344977,8,1,Yes
494,31,Female,Technician,Sales,11431,3,3,16.449286067344886,34.41332055948301,6,4,No
495,38,Female,Technician,HR,11242,24,2,4.803307582649898,27.2517812095086,7,1,Yes
496,59,Male,HR,Sales,6007,12,0,7.404483868065417,24.636940606548848,3,3,Yes
497,28,Female,Sales,Engineering,11667,0,3,18.901880527458765,28.48416603044456,5,3,No
498,34,Female,Manager,Support,13196,0,2,1.3480226627302718,23.712684267778315,6,1,No
499,30,Male,HR,HR,3156,6,0,10.499337704037243,29.29740482551508,8,1,No
500,48,Female,Sales,Support,9342,29,3,15.220213194543966,4.967024502396744,8,1,No
501,23,Female,Technician,Engineering,10598,24,0,14.72338032364934,33.63222918069425,8,4,Yes
502,26,Male,HR,Engineering,7761,22,4,7.3514877427596375,28.644681730206187,5,5,No
503,50,Female,Manager,Engineering,13975,29,0,10.712966236736268,29.070615121426844,10,1,No
504,58,Female,Engineer,Sales,5019,16,0,0.1115458937574898,8.781078843293514,4,4,No
505,59,Male,HR,Sales,8237,28,3,10.69660539403462,10.849292275589274,4,4,No
506,40,Male,Manager,HR,12878,6,3,11.808024527988435,18.718180564152338,6,5,No
507,29,Female,Manager,Engineering,10923,21,1,17.495826751844216,13.755167932240912,2,3,No
508,22,Male,HR,Sales,7170,12,0,4.214745396202028,42.9163489221202,2,2,No
509,43,Male,Sales,IT,8047,16,4,16.502914248156173,50.0,3,4,No
510,38,Male,HR,IT,5414,0,0,9.781089171445654,23.234889729881786,7,1,No
511,28,Female,Technician,Sales,13995,27,0,13.320617297719991,12.17739925119514,1,2,No
512,46,Female,Manager,HR,14441,1,3,7.887756486015194,46.65415871826072,9,3,No
513,25,Female,Manager,Support,5155,5,4,7.348687628753012,38.808891658881315,6,3,No
514,57,Male,Engineer,Engineering,13018,11,2,14.065224448675703,6.382572325926393,2,2,No
515,27,Female,Manager,Sales,6757,12,1,19.804464285044034,21.281262310512993,5,1,No
516,52,Male,Engineer,HR,3092,19,3,8.107075183574091,30.989004882302233,4,3,No
517,40,Male,Manager,Support,9243,19,2,18.37199555193432,4.993239612690707,3,5,No
518,48,Male,Manager,HR,11862,21,0,11.730901647288203,2.418399723427084,3,5,No
519,31,Male,HR,Support,5143,8,4,17.36331307139723,23.99340442676786,1,4,No
520,47,Female,HR,IT,11423,16,3,4.343808940838667,1.105074253430017,4,5,Yes
521,40,Female,Technician,Support,8971,29,3,15.244641494889759,5.884708078273304,4,3,No
522,24,Male,Sales,IT,4602,15,3,16.6988702148365,18.573912075274727,9,1,Yes
523,34,Female,Technician,Engineering,5951,7,3,16.643382798026526,40.88446467548678,7,2,No
524,49,Female,Manager,Sales,12964,7,3,15.694227573990577,42.862808675265974,10,1,No
525,41,Female,Technician,IT,13258,26,0,6.083912594654217,27.828538295977268,2,3,Yes
526,49,Male,HR,HR,4310,10,1,10.439004395666524,27.398405641986948,1,2,No
527,29,Female,Manager,Support,10967,19,1,7.077511126712328,32.81258252682719,8,3,No
528,22,Male,Manager,HR,9246,21,4,6.8593181341742575,19.284379284248136,1,2,No
529,24,Female,Technician,IT,3158,23,2,6.02437767176405,14.782859946940995,6,1,Yes
530,34,Male,Engineer,HR,6778,7,4,5.684540960032796,33.252237393397195,4,3,No
531,49,Female,Sales,Support,4586,17,4,13.868433450171288,7.057145426762591,8,3,No
532,46,Male,Technician,Sales,3377,17,3,13.00527398629235,21.526472497112277,7,1,No
533,54,Male,Technician,HR,6295,12,0,4.0852846924624835,48.160504037629636,9,3,No
534,59,Female,Sales,Engineering,11905,0,4,13.83037440200068,7.878618091365526,3,5,No
535,27,Female,Manager,Support,13415,16,3,8.30888080120469,48.229198955179854,1,3,Yes
536,53,Female,Manager,Support,13974,21,1,4.034366690996045,3.3177512414513264,1,1,No
537,42,Female,Engineer,Engineering,11929,5,2,14.94503760803855,50.0,8,3,No
538,37,Male,Technician,IT,5500,29,0,7.257361856176603,35.78372458393024,1,5,No
539,42,Female,Sales,Engineering,14338,5,1,11.387010486493276,50.0,1,1,No
540,32,Male,Technician,IT,4863,12,3,4.002479209312528,33.68037170412525,2,4,No
541,58,Male,HR,Sales,10888,26,2,12.273876746518397,13.199323072309806,7,2,No
542,57,Female,Technician,IT,3491,1,2,4.159868691766411,50.0,8,5,No
543,56,Female,Technician,Sales,11113,22,4,3.3375384686720277,32.751594153506616,4,2,No
544,40,Female,HR,Sales,14196,18,4,7.730571435702198,29.640136219432854,6,1,No
545,41,Female,HR,Engineering,10501,16,1,15.801236788298311,25.76079671536884,10,1,No
546,39,Female,Sales,Sales,14805,0,3,3.530686965200953,14.43713724898228,1,4,No
547,35,Male,Manager,IT,12721,13,4,2.3405313502714975,26.709632867376055,2,2,No
548,36,Male,Engineer,HR,10410,15,2,0.6329538492363174,21.03889401492424,7,4,No
549,52,Female,HR,Support,10731,14,1,8.319315130608569,39.4453421764503,8,2,No
550,22,Male,Manager,Support,3945,8,4,1.025686945602124,1.0,2,4,No
551,24,Male,Sales,IT,14832,18,4,5.842169012245975,28.157816894156408,7,2,No
552,37,Male,Technician,HR,11893,7,0,19.63883885590295,38.82619573975217,5,3,No
553,44,Female,Sales,Sales,5484,14,1,3.8824680581004234,1.7079739059024073,8,2,Yes
554,32,Male,Sales,IT,5755,9,1,9.168541010388306,17.877310230005357,4,2,No
555,33,Female,HR,Sales,10628,24,3,20.0,1.624157022788674,3,3,No
556,31,Female,Engineer,Engineering,14460,30,5,5.156782063097014,32.578082356691525,8,4,No
557,53,Male,HR,HR,14294,1,1,13.933148893507212,14.798522453420839,8,2,No
558,37,Female,Technician,Support,13059,17,3,5.831517593594075,43.4244031731985,2,1,No
559,29,Female,HR,IT,10817,19,4,18.12195227223533,27.11487872227851,7,2,No
560,59,Female,Technician,Support,14997,0,1,18.23882875454148,43.014121245629454,4,1,Yes
561,33,Female,HR,Sales,6033,17,0,11.973149017786891,44.12362718079039,9,4,No
562,45,Male,Engineer,Sales,3389,11,3,4.429269305605286,11.644715063237578,8,2,No
